-1.000000000000000000e+00,-2.103255070317379405e-02,0.000000000000000000e+00,-1.095333486490544100e-02,2.284575971842398370e-02,0.000000000000000000e+00,8.945861774619253554e-03,-6.698540181570571302e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.615375593237657226e-01
5.925263740036317006e-03,-1.000000000000000000e+00,-8.677967841938161522e-03,5.960884026643329531e-03,-1.270316426961879894e-02,0.000000000000000000e+00,2.800621564682340484e-03,6.937581672420600927e-03,2.176854888755927562e-03,-7.284619386842246594e-03,8.259989491721644317e-01
0.000000000000000000e+00,1.195749759067253441e-02,-1.000000000000000000e+00,0.000000000000000000e+00,-2.063998597751601563e-02,0.000000000000000000e+00,-6.668226356319564320e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.466545379013205024e-03,8.664635093345075534e-01
8.628084970008025566e-04,1.249994230149625634e-03,-3.075604185714503249e-03,-1.000000000000000000e+00,0.000000000000000000e+00,6.301260375028372440e-03,0.000000000000000000e+00,3.284181702355335082e-03,0.000000000000000000e+00,1.773666440011638476e-04,4.680764250647786451e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.042045367973323377e-03,0.000000000000000000e+00,-1.000000000000000000e+00,1.275231076561851064e-02,0.000000000000000000e+00,-5.697243392778666635e-03,2.092929915000745975e-02,3.324484951277319449e-03,5.465100176528798759e-01
2.607282930351363919e-03,0.000000000000000000e+00,2.649648471894439024e-05,0.000000000000000000e+00,-9.242764853821678825e-03,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.287196261110391662e-02,3.119756349203215429e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.399739585850781011e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-6.477678853428693768e-03,-1.746606437206072587e-02,0.000000000000000000e+00,1.670279042286643145e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.418705918229648293e-03,0.000000000000000000e+00,1.200843707707193418e-02,1.340471056743924513e-02,-1.000000000000000000e+00,9.401626284816846923e-04,0.000000000000000000e+00,3.187083073915571996e-01
-9.693346875816102187e-03,0.000000000000000000e+00,4.728332888523813574e-03,-5.540778302084731037e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.935138695254894126e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.321073897003385601e-03,4.588075276967671506e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.109661433708227472e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,5.090594506177636980e-01
