-1.000000000000000000e+00,7.306462954076108594e-03,6.739516887957933827e-03,-5.648799792180223683e-03,6.751073837164689798e-03,-1.279425527233803497e-02,-1.544871212069980787e-04,7.120148583523976289e-03,-1.300424130631653089e-02,-8.442562244282272171e-03,5.575646347378054868e-01
4.158377520778116371e-03,-1.000000000000000000e+00,-2.352987799834603891e-02,8.926804261445859742e-03,4.292516137937660986e-03,-6.309888645627755727e-03,1.269248067137837555e-02,2.045958827367929441e-03,-8.441784988582473614e-03,-1.492997904347429655e-02,1.518264110929028465e-01
-1.642583403339217124e-02,1.177482376926500089e-02,-1.000000000000000000e+00,-7.555969628516412580e-03,-1.645168544660443113e-02,-7.949962977995857563e-03,-1.279195987183811938e-02,-8.195791369101451673e-03,5.647479808373717311e-03,-3.441925715938084617e-03,7.047960186422554951e-01
-7.580918906813482669e-03,-6.030058880738753228e-03,2.886910549533511054e-03,-1.000000000000000000e+00,-1.134779063401157237e-02,-7.152808795877772623e-03,-6.404836280587454869e-03,-1.185345357729145586e-02,1.569011774492489603e-02,-1.551317280561388678e-02,6.327391491160805348e-02
2.370995828085233125e-04,1.751553591278219232e-02,-1.322263852854602215e-03,-8.947375051217025879e-03,-1.000000000000000000e+00,5.432785602836977257e-03,-6.111710305137372417e-04,-9.094326984261455124e-03,-1.298660052241801255e-02,3.943310807436883197e-03,2.887361044904261931e-01
1.473114012517743807e-02,5.350507099853506546e-03,8.963702175915359144e-03,-1.139088547717270056e-02,9.487620946666405417e-03,-1.000000000000000000e+00,-1.486248107997728031e-02,-9.299115067759499559e-03,-1.813610096276275369e-02,-8.571417190807520403e-04,3.617873504170309173e-01
-9.540882958407635034e-03,2.749587796744575388e-02,-3.477279622292502037e-03,4.062599867686518193e-03,-2.205026482416709999e-03,1.165689237158709472e-02,-1.000000000000000000e+00,6.593886544668823256e-03,6.795163288123522334e-03,1.038417754762902337e-02,7.752048950999156363e-01
-4.559588714727605060e-03,-3.693598763130308271e-03,-1.195466106347281392e-02,-4.254282165309579249e-03,1.447393892679160786e-03,2.912642402546203411e-03,8.308853038958336282e-03,-1.000000000000000000e+00,-1.299229832236664835e-03,-9.854504722814868764e-03,2.585579467237169027e-01
5.302916602589465705e-03,-2.540820534066442603e-03,8.528504735330203531e-04,1.173878291137699266e-02,-3.658042063741900017e-03,8.506407591163044415e-03,-4.828784296341124410e-03,-4.383572828620434063e-03,-1.000000000000000000e+00,1.213917876459677699e-02,1.030506747795956191e-02
3.220722111207633027e-03,-1.006737665966732191e-02,-7.113864078100378720e-03,-5.028575218401446639e-03,2.747815921768050149e-03,-3.101422766502994702e-04,2.534465214975756015e-03,-2.772442392444150056e-03,-2.748922266197096481e-03,-1.000000000000000000e+00,6.247236267324252079e-02
