-1.000000000000000000e+00,0.000000000000000000e+00,-9.831238257820800255e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.084882015811819589e-03,0.000000000000000000e+00,-1.776608400110942301e-02,1.205556224080953434e-02,-3.203141554713309202e-03,4.400707881880955297e-01
0.000000000000000000e+00,-1.000000000000000000e+00,2.858757776457831329e-02,0.000000000000000000e+00,-8.943657798964979068e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.007956159924512478e-02,-2.108406045562287445e-02,5.454873814149546751e-01
0.000000000000000000e+00,2.334436740471240723e-02,-1.000000000000000000e+00,0.000000000000000000e+00,-6.746748539949296540e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.166826513653101558e-03,-4.167441266940222211e-02,4.695367625951530899e-01
-1.391879036676329368e-02,0.000000000000000000e+00,1.606327067784082269e-02,-1.000000000000000000e+00,-8.334483092854502034e-03,0.000000000000000000e+00,-3.583040765763836899e-03,0.000000000000000000e+00,-1.839434401182062431e-03,0.000000000000000000e+00,8.515700771248283507e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.927823805009358710e-02,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.089213520373972566e-01
1.209937708376562608e-02,-6.597895704597876027e-03,1.855710582167370212e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-4.708729163693106852e-03,1.321040239802356462e-03,2.031152468370943029e-02,0.000000000000000000e+00,3.919642615288049248e-01
4.047512334028281061e-02,2.582198497132700415e-02,0.000000000000000000e+00,-1.453355845450439617e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.422709279026627818e-02,5.710089721905448057e-01
1.368739331084604417e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.500975486955845400e-03,-4.835040500406492803e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.053690138425688483e-01
-4.069339550517509993e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.354066811044252736e-02,-3.743315703737203157e-03,-1.313533614487542509e-02,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.847264423503713671e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.489332912998618072e-03,-1.332447725736611870e-04,0.000000000000000000e+00,1.407061441994434878e-02,0.000000000000000000e+00,-8.449547103773246901e-03,-1.000000000000000000e+00,9.493269352603417310e-03
