-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.842441824854966687e-03,1.959181782762983715e-02,2.219254924062243322e-03,0.000000000000000000e+00,3.447080033476442040e-04,-1.140525962692292075e-02,0.000000000000000000e+00,3.031139827580213719e-01
-4.494354153869620054e-03,-1.000000000000000000e+00,-2.156968418845552071e-02,0.000000000000000000e+00,1.185785313610226754e-04,0.000000000000000000e+00,9.607204264393759754e-03,-1.164919490669868388e-03,0.000000000000000000e+00,-1.802035055055363055e-03,8.943406762533697707e-01
0.000000000000000000e+00,8.816565916030845093e-03,-1.000000000000000000e+00,9.849629884190478149e-03,0.000000000000000000e+00,-1.553288873379936492e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.279948530417049701e-01
2.097672201900320499e-02,0.000000000000000000e+00,3.131931685397423512e-04,-1.000000000000000000e+00,1.561237007710137258e-02,-1.012736470607766316e-02,1.954270705227593042e-03,5.289435831560834397e-03,0.000000000000000000e+00,-6.316259082204464005e-03,2.952141968259278659e-01
1.840875165299932920e-02,9.052729913237489781e-03,4.771351133784816623e-03,-3.087783291907951130e-03,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.072620555486130701e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.039288189800063877e-01
0.000000000000000000e+00,-1.417534574425970834e-02,5.846665727050201315e-03,-5.997915838959557572e-03,0.000000000000000000e+00,-1.000000000000000000e+00,-3.025077388171456931e-03,0.000000000000000000e+00,-1.152036356369911391e-03,0.000000000000000000e+00,7.473161317446650465e-01
0.000000000000000000e+00,-4.533869234022994826e-03,-6.881416628701090762e-03,0.000000000000000000e+00,-1.531451098029676730e-02,-1.173205959277070880e-02,-1.000000000000000000e+00,0.000000000000000000e+00,9.832296612989165421e-03,0.000000000000000000e+00,9.524464568869865921e-01
0.000000000000000000e+00,1.166993379788526172e-02,0.000000000000000000e+00,7.488998766856185506e-03,1.114157694258947548e-02,-4.707946070916824675e-03,0.000000000000000000e+00,-1.000000000000000000e+00,8.602033059886509195e-03,-4.061636457072955418e-03,1.536115505223233368e-01
0.000000000000000000e+00,2.651238641655518855e-02,5.138742806301435304e-03,0.000000000000000000e+00,-1.656386733242317527e-02,-8.713970423085085765e-04,-3.545241962969897589e-03,0.000000000000000000e+00,-1.000000000000000000e+00,-3.264151781009034213e-03,8.911245495565647268e-01
1.106602329603746313e-02,1.384067210980531766e-03,-6.415807643807986023e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760727194940822291e-02,0.000000000000000000e+00,2.476861852630339502e-03,-1.000000000000000000e+00,9.155944184940555397e-01
